144), 46.00, 41.00, 259.00, 41.00, 26.00, 44.40, 38.40, 262.20, 41.40, 34.00, -1, -0.013289, 1, -1
145), 43.00, 38.00, 259.00, 41.00, 29.00, 44.40, 38.80, 261.20, 43.40, 31.60, -1, -0.020766, -1, -1
146), 41.00, 39.00, 264.00, 41.00, 43.00, 43.80, 38.80, 261.00, 43.40, 34.60, 1, 0.001541, -1, -1
147), 39.00, 39.00, 264.00, 48.00, 41.00, 43.00, 39.00, 262.00, 43.40, 34.60, -1, -0.038700, -1, -1
148), 46.00, 36.00, 264.00, 46.00, 41.00, 43.00, 38.60, 262.00, 43.40, 36.00, -1, -0.001944, -1, -1
149), 46.00, 36.00, 264.00, 44.00, 25.00, 43.00, 37.60, 263.00, 44.00, 35.80, -1, -0.025081, -1, -1
150), 46.00, 38.00, 261.00, 41.00, 29.00, 43.60, 37.60, 263.40, 44.00, 35.80, -1, -0.000226, -1, -1
151), 46.00, 36.00, 264.00, 31.00, 26.00, 44.60, 37.00, 263.40, 42.00, 32.40, -1, -0.006628, -1, 1
152), 48.00, 51.00, 261.00, 31.00, 26.00, 46.40, 39.40, 262.80, 38.60, 29.40, -1, -0.011527, -1, 1
153), 43.00, 38.00, 265.00, 38.00, 41.00, 45.80, 39.80, 263.00, 37.00, 29.40, 1, 0.020512, -1, 1
154), 44.00, 34.00, 257.00, 38.00, 41.00, 45.40, 39.40, 261.60, 35.80, 32.60, 1, 0.025881, -1, 1
155), 46.00, 34.00, 259.00, 36.00, 28.00, 45.40, 38.60, 261.20, 34.80, 32.40, 1, 0.042355, 1, 1
156), 46.00, 38.00, 264.00, 31.00, 26.00, 45.40, 39.00, 261.20, 34.80, 32.40, 1, 0.046633, 1, 1
157), 44.00, 38.00, 262.00, 31.00, 29.00, 44.60, 36.40, 261.40, 34.80, 33.00, 1, 0.054289, 1, 1
158), 43.00, 51.00, 264.00, 36.00, 41.00, 44.60, 39.00, 261.20, 34.40, 33.00, 1, 0.003512, 1, 1
159), 44.00, 38.00, 259.00, 38.00, 41.00, 44.60, 39.80, 261.60, 34.40, 33.00, 1, 0.054413, 1, 1
160), 46.00, 34.00, 264.00, 31.00, 26.00, 44.60, 39.80, 262.60, 33.40, 32.60, 1, 0.034566, 1, 1
161), 48.00, 33.00, 262.00, 46.00, 44.00, 45.00, 38.80, 262.20, 36.40, 36.20, 1, 0.008946, 1, -1
162), 46.00, 33.00, 264.00, 48.00, 34.00, 45.40, 37.80, 262.60, 39.80, 37.20, -1, -0.019351, 1, -1
163), 48.00, 41.00, 265.00, 41.00, 29.00, 46.40, 35.80, 262.80, 40.80, 34.80, -1, -0.003022, 1, -1
164), 41.00, 38.00, 264.00, 39.00, 41.00, 45.80, 35.80, 263.80, 41.00, 34.80, 1, 0.022645, 1, -1
165), 43.00, 43.00, 259.00, 49.00, 41.00, 45.20, 37.60, 262.80, 44.60, 37.80, -1, -0.032903, -1, -1
166), 43.00, 36.00, 262.00, 48.00, 41.00, 44.20, 38.20, 262.80, 45.00, 37.20, -1, -0.023786, -1, -1
167), 48.00, 38.00, 261.00, 43.00, 26.00, 44.60, 39.20, 262.20, 44.00, 35.60, -1, -0.021338, -1, -1
168), 41.00, 41.00, 264.00, 48.00, 38.00, 43.20, 39.20, 262.00, 45.40, 37.40, -1, -0.034219, -1, -1
169), 44.00, 38.00, 264.00, 43.00, 25.00, 43.80, 39.20, 262.00, 46.20, 34.20, -1, -0.045089, -1, -1
170), 43.00, 41.00, 262.00, 41.00, 41.00, 43.80, 38.80, 262.60, 44.60, 34.20, 1, 0.003799, -1, -1
171), 43.00, 38.00, 264.00, 36.00, 41.00, 43.80, 39.20, 263.00, 42.20, 34.20, 1, 0.018203, -1, 1
172), 46.00, 36.00, 264.00, 34.00, 26.00, 43.40, 38.80, 263.60, 40.40, 34.20, 1, 0.022425, 1, 1
173), 43.00, 38.00, 261.00, 38.00, 39.00, 43.80, 38.20, 263.00, 38.40, 34.40, 1, 0.064963, 1, 1
174), 46.00, 36.00, 262.00, 33.00, 25.00, 44.20, 37.80, 262.60, 36.40, 34.40, 1, 0.047236, 1, 1
175), 44.00, 38.00, 264.00, 33.00, 41.00, 44.40, 37.20, 263.00, 34.80, 34.40, 1, 0.055788, 1, 1
176), 46.00, 36.00, 261.00, 36.00, 41.00, 45.00, 36.80, 262.40, 34.80, 34.40, 1, 0.056660, 1, 1
177), 46.00, 38.00, 262.00, 31.00, 29.00, 45.00, 37.20, 262.00, 34.20, 35.00, 1, 0.057131, 1, 1
178), 43.00, 39.00, 259.00, 31.00, 31.00, 45.00, 37.40, 261.60, 32.80, 33.40, 1, 0.041459, 1, 1
179), 44.00, 38.00, 265.00, 34.00, 28.00, 44.60, 37.80, 262.20, 33.00, 34.00, 1, 0.052613, 1, 1
180), 43.00, 41.00, 261.00, 31.00, 41.00, 44.40, 38.40, 261.60, 32.60, 34.00, 1, 0.040856, 1, 1
181), 41.00, 38.00, 264.00, 41.00, 43.00, 43.40, 38.80, 262.20, 33.60, 34.40, 1, 0.037860, 1, -1
182), 46.00, 34.00, 264.00, 48.00, 39.00, 43.40, 38.00, 262.60, 37.00, 36.40, -1, -0.008755, 1, -1
183), 46.00, 41.00, 262.00, 41.00, 28.00, 44.00, 38.40, 263.20, 39.00, 35.80, 1, 0.015171, 1, -1
184), 46.00, 34.00, 261.00, 43.00, 26.00, 44.40, 37.60, 262.40, 40.80, 35.40, 1, 0.008362, 1, -1
185), 43.00, 36.00, 264.00, 41.00, 29.00, 44.40, 36.60, 263.00, 42.80, 33.00, 1, 0.001756, 1, -1
186), 41.00, 49.00, 265.00, 48.00, 39.00, 44.40, 38.80, 263.20, 44.20, 32.20, -1, -0.043804, 1, -1
187), 46.00, 51.00, 265.00, 41.00, 26.00, 44.40, 42.20, 263.40, 42.80, 29.60, -1, -0.068225, 1, -1
188), 41.00, 41.00, 262.00, 44.00, 39.00, 43.40, 42.20, 263.40, 43.40, 31.80, -1, -0.022791, -1, -1
189), 43.00, 39.00, 261.00, 41.00, 28.00, 42.80, 43.20, 263.40, 43.00, 32.20, -1, -0.034654, -1, -1
190), 43.00, 39.00, 264.00, 48.00, 39.00, 42.80, 43.80, 263.40, 44.40, 34.20, -1, -0.045341, -1, -1
191), 44.00, 38.00, 262.00, 38.00, 41.00, 43.40, 41.60, 262.80, 42.40, 34.60, 1, 0.019572, -1, 1
192), 48.00, 41.00, 261.00, 31.00, 29.00, 43.80, 39.60, 262.00, 40.40, 35.20, 1, 0.016965, -1, 1
193), 43.00, 44.00, 262.00, 38.00, 39.00, 44.20, 40.20, 262.00, 39.20, 35.20, 1, 0.055218, 1, 1
194), 43.00, 38.00, 264.00, 31.00, 28.00, 44.20, 40.00, 262.60, 37.20, 35.20, 1, 0.038431, 1, 1
195), 43.00, 39.00, 264.00, 38.00, 39.00, 44.20, 40.00, 262.60, 35.20, 35.20, 1, 0.069836, 1, 1
196), 48.00, 36.00, 265.00, 34.00, 26.00, 45.00, 39.60, 263.20, 34.40, 32.20, 1, 0.038616, 1, 1
197), 43.00, 41.00, 265.00, 31.00, 33.00, 44.00, 39.60, 264.00, 34.40, 33.00, 1, 0.055247, 1, 1
198), 43.00, 34.00, 262.00, 38.00, 38.00, 44.00, 37.60, 264.00, 34.40, 32.80, 1, 0.049745, 1, 1
